Open,High,Low,Close,Volume,Dividends,Stock Splits,Date,name,Returns
207.07,210.89,204.84,206.63,17908243,0.0,0.0,2023-02-06,TataPower,3.22
207.57,208.06,203.11,204.4,8095192,0.0,0.0,2023-02-07,TataPower,-2.23
204.4,205.63,202.32,205.24,8259877,0.0,0.0,2023-02-08,TataPower,0.84
205.29,205.73,201.67,203.6,6294658,0.0,0.0,2023-02-09,TataPower,-1.64
203.6,204.25,200.98,202.91,5515771,0.0,0.0,2023-02-10,TataPower,-0.69
203.41,204.35,200.43,201.72,6844360,0.0,0.0,2023-02-13,TataPower,-1.19
201.82,202.61,199.99,201.23,5125639,0.0,0.0,2023-02-14,TataPower,-0.49
200.78,203.75,200.48,203.36,6323738,0.0,0.0,2023-02-15,TataPower,2.13
203.7,204.5,202.61,203.26,4862186,0.0,0.0,2023-02-16,TataPower,-0.1
202.61,204.15,202.27,202.81,5939096,0.0,0.0,2023-02-17,TataPower,-0.45
202.91,203.46,200.33,201.92,7780404,0.0,0.0,2023-02-20,TataPower,-0.89
202.96,207.81,202.71,206.03,15068225,0.0,0.0,2023-02-21,TataPower,4.11
205.63,205.63,199.74,200.43,15048335,0.0,0.0,2023-02-22,TataPower,-5.6
200.93,201.82,198.75,199.44,10723010,0.0,0.0,2023-02-23,TataPower,-0.99
200.04,201.08,199.44,200.43,5212611,0.0,0.0,2023-02-24,TataPower,0.99
200.09,200.43,195.68,197.91,12387738,0.0,0.0,2023-02-27,TataPower,-2.52
199.1,201.08,197.71,200.68,6795039,0.0,0.0,2023-02-28,TataPower,2.77
201.42,203.5,200.53,202.66,6502602,0.0,0.0,2023-03-01,TataPower,1.98
202.61,204.4,201.67,203.7,6290128,0.0,0.0,2023-03-02,TataPower,1.04
204.2,207.32,204.1,205.83,9201938,0.0,0.0,2023-03-03,TataPower,2.13
206.58,210.94,206.18,208.36,11959992,0.0,0.0,2023-03-06,TataPower,2.53
207.52,209.94,206.18,209.3,7273306,0.0,0.0,2023-03-08,TataPower,0.94
209.8,210.79,207.47,207.81,7481807,0.0,0.0,2023-03-09,TataPower,-1.49
206.13,207.27,204.1,206.82,5967859,0.0,0.0,2023-03-10,TataPower,-0.99
205.14,207.27,200.33,200.98,7250840,0.0,0.0,2023-03-13,TataPower,-5.84
201.97,203.31,199.84,201.52,7282943,0.0,0.0,2023-03-14,TataPower,0.54
203.11,203.55,200.68,201.08,5658938,0.0,0.0,2023-03-15,TataPower,-0.44
201.08,202.66,197.02,201.52,7483698,0.0,0.0,2023-03-16,TataPower,0.44
202.56,204.5,201.77,203.26,6398045,0.0,0.0,2023-03-17,TataPower,1.74
202.61,202.66,198.65,200.73,6100721,0.0,0.0,2023-03-20,TataPower,-2.53
201.13,201.72,199.74,200.43,4431418,0.0,0.0,2023-03-21,TataPower,-0.3
201.47,201.92,198.65,199.1,7561000,0.0,0.0,2023-03-22,TataPower,-1.33
198.15,200.33,197.71,198.25,5367782,0.0,0.0,2023-03-23,TataPower,-0.85
198.25,199.39,190.33,190.97,16010459,0.0,0.0,2023-03-24,TataPower,-7.28
191.12,192.21,182.75,184.93,22247890,0.0,0.0,2023-03-27,TataPower,-6.04
184.98,185.77,180.67,182.25,12023683,0.0,0.0,2023-03-28,TataPower,-2.68
182.8,185.97,181.61,183.79,17480941,0.0,0.0,2023-03-29,TataPower,1.54
186.76,189.83,186.22,188.49,13519886,0.0,0.0,2023-03-31,TataPower,4.7
191.57,194.24,190.28,192.16,14927965,0.0,0.0,2023-04-03,TataPower,3.67
192.85,193.15,190.72,192.8,7802577,0.0,0.0,2023-04-05,TataPower,0.64
191.71,194.19,190.33,193.45,8898362,0.0,0.0,2023-04-06,TataPower,0.65
193.7,195.93,193.3,193.89,7752647,0.0,0.0,2023-04-10,TataPower,0.44
195.18,196.07,193.99,195.73,4957133,0.0,0.0,2023-04-11,TataPower,1.84
196.17,196.77,193.75,195.28,8183550,0.0,0.0,2023-04-12,TataPower,-0.45
195.38,195.38,192.46,194.49,6448150,0.0,0.0,2023-04-13,TataPower,-0.79
194.49,195.78,193.0,195.13,4756452,0.0,0.0,2023-04-17,TataPower,0.64
195.68,196.37,194.34,195.43,4249222,0.0,0.0,2023-04-18,TataPower,0.3
195.73,195.93,191.27,191.66,6753761,0.0,0.0,2023-04-19,TataPower,-3.77
191.76,194.98,191.66,194.59,6086016,0.0,0.0,2023-04-20,TataPower,2.93
195.13,195.13,192.71,193.89,4015567,0.0,0.0,2023-04-21,TataPower,-0.7
194.69,194.89,193.0,194.04,5017631,0.0,0.0,2023-04-24,TataPower,0.15
194.04,196.97,193.55,195.83,5957551,0.0,0.0,2023-04-25,TataPower,1.79
195.83,197.11,194.34,196.37,4910837,0.0,0.0,2023-04-26,TataPower,0.54
196.62,198.11,195.83,196.67,5215692,0.0,0.0,2023-04-27,TataPower,0.3
197.66,199.69,197.16,199.24,7951645,0.0,0.0,2023-04-28,TataPower,2.57
200.09,201.08,198.55,199.89,6881245,0.0,0.0,2023-05-02,TataPower,0.65
199.94,202.37,198.6,201.92,8641713,0.0,0.0,2023-05-03,TataPower,2.03
202.02,202.66,200.24,201.97,8211667,0.0,0.0,2023-05-04,TataPower,0.05
202.02,203.7,197.56,198.3,16337389,0.0,0.0,2023-05-05,TataPower,-3.67
199.64,201.33,197.66,200.83,7724617,0.0,0.0,2023-05-08,TataPower,2.53
201.87,203.21,200.53,201.42,7956883,0.0,0.0,2023-05-09,TataPower,0.59
201.62,202.56,200.33,202.27,5026713,0.0,0.0,2023-05-10,TataPower,0.85
202.61,205.29,202.27,204.4,8986218,0.0,0.0,2023-05-11,TataPower,2.13
204.94,205.88,204.25,205.14,7304524,0.0,0.0,2023-05-12,TataPower,0.74
205.73,207.47,204.55,206.23,6740655,0.0,0.0,2023-05-15,TataPower,1.09
206.92,213.02,206.28,209.4,18196503,0.0,0.0,2023-05-16,TataPower,3.17
210.44,210.44,204.94,205.83,9107799,0.0,0.0,2023-05-17,TataPower,-3.57
207.07,207.77,202.22,202.71,8248339,0.0,0.0,2023-05-18,TataPower,-3.12
204.4,204.59,199.94,203.95,9002705,0.0,0.0,2023-05-19,TataPower,1.24
204.1,204.99,202.22,204.3,5577418,0.0,0.0,2023-05-22,TataPower,0.35
204.59,205.54,203.6,204.99,5017652,0.0,0.0,2023-05-23,TataPower,0.69
204.74,206.08,203.65,205.24,5447203,0.0,0.0,2023-05-24,TataPower,0.25
205.29,209.25,204.64,208.85,8705559,0.0,0.0,2023-05-25,TataPower,3.61
210.29,211.83,208.71,210.24,8476048,0.0,0.0,2023-05-26,TataPower,1.39
211.03,215.69,209.75,215.0,12956419,0.0,0.0,2023-05-29,TataPower,4.76
215.99,216.43,213.02,214.9,11975300,0.0,0.0,2023-05-30,TataPower,-0.1
214.9,216.98,210.94,211.58,11299432,0.0,0.0,2023-05-31,TataPower,-3.32
211.98,215.0,211.03,213.31,6324964,0.0,0.0,2023-06-01,TataPower,1.73
214.4,214.9,213.02,213.66,4908437,0.0,0.0,2023-06-02,TataPower,0.35
215.0,217.38,214.16,217.03,8688870,0.0,0.0,2023-06-05,TataPower,3.37
217.77,217.77,213.56,214.75,8301040,0.0,0.0,2023-06-06,TataPower,-2.28
216.6,219.65,214.1,218.45,11387499,2.0,0.0,2023-06-07,TataPower,3.7
218.95,226.2,218.45,220.65,31056302,0.0,0.0,2023-06-08,TataPower,2.2
224.6,224.6,220.2,221.2,11045069,0.0,0.0,2023-06-09,TataPower,0.55
221.95,223.55,220.35,220.95,6342344,0.0,0.0,2023-06-12,TataPower,-0.25
221.5,222.8,220.85,221.8,6249947,0.0,0.0,2023-06-13,TataPower,0.85
222.5,225.25,221.55,224.15,10509540,0.0,0.0,2023-06-14,TataPower,2.35
224.4,224.65,220.15,220.6,7665159,0.0,0.0,2023-06-15,TataPower,-3.55
221.9,223.7,220.9,222.25,7136739,0.0,0.0,2023-06-16,TataPower,1.65
223.0,224.15,221.0,223.15,7473608,0.0,0.0,2023-06-19,TataPower,0.9
223.1,226.35,222.6,224.95,11221842,0.0,0.0,2023-06-20,TataPower,1.8
87.5,89.55,86.4,88.48,124526970,0.0,0.0,2022-06-21,TataSteel,0.0
87.29,87.39,83.57,83.81,109877390,0.0,0.0,2022-06-22,TataSteel,-4.67
84.0,85.6,82.7,84.13,111515840,0.0,0.0,2022-06-23,TataSteel,0.32
85.0,86.47,84.46,85.29,85433810,0.0,0.0,2022-06-24,TataSteel,1.16
87.05,87.89,86.31,86.79,72814730,0.0,0.0,2022-06-27,TataSteel,1.5
86.6,88.44,86.04,87.89,84647330,0.0,0.0,2022-06-28,TataSteel,1.1
87.0,88.88,86.85,88.16,72318470,0.0,0.0,2022-06-29,TataSteel,0.27
88.15,89.45,86.33,86.71,84672090,0.0,0.0,2022-06-30,TataSteel,-1.45
86.69,87.5,85.91,87.29,54761890,0.0,0.0,2022-07-01,TataSteel,0.58
86.85,87.12,84.33,85.46,77554410,0.0,0.0,2022-07-04,TataSteel,-1.83
86.2,87.92,85.78,86.01,79058290,0.0,0.0,2022-07-05,TataSteel,0.55
85.85,86.11,83.81,85.82,81439710,0.0,0.0,2022-07-06,TataSteel,-0.19
86.7,90.65,85.85,90.0,111007940,0.0,0.0,2022-07-07,TataSteel,4.18
91.79,91.79,88.05,88.59,112000630,0.0,0.0,2022-07-08,TataSteel,-1.41
88.52,92.9,87.5,91.28,150193340,0.0,0.0,2022-07-11,TataSteel,2.69
90.49,91.6,89.36,90.21,100175050,0.0,0.0,2022-07-12,TataSteel,-1.07
90.6,91.42,90.07,90.49,70135110,0.0,0.0,2022-07-13,TataSteel,0.28
91.0,91.1,89.5,90.8,74498580,0.0,0.0,2022-07-14,TataSteel,0.31
90.5,91.03,87.75,88.38,81253510,0.0,0.0,2022-07-15,TataSteel,-2.42
89.7,90.8,89.22,90.43,73060810,0.0,0.0,2022-07-18,TataSteel,2.05
90.1,92.19,90.1,91.94,85341580,0.0,0.0,2022-07-19,TataSteel,1.51
93.6,93.8,92.52,92.85,77088650,0.0,0.0,2022-07-20,TataSteel,0.91
93.0,93.89,92.45,93.43,50877140,0.0,0.0,2022-07-21,TataSteel,0.58
94.25,94.4,93.2,93.61,48608940,0.0,0.0,2022-07-22,TataSteel,0.18
93.5,96.49,93.36,96.07,99635630,0.0,0.0,2022-07-25,TataSteel,2.46
97.2,97.67,94.61,94.95,126264690,0.0,0.0,2022-07-26,TataSteel,-1.12
95.1,96.15,94.36,95.94,52559020,0.0,0.0,2022-07-27,TataSteel,0.99
98.1,102.0,97.15,100.35,137156107,0.0,10.0,2022-07-28,TataSteel,4.41
103.0,109.3,102.15,107.6,166959934,0.0,0.0,2022-07-29,TataSteel,7.25
110.5,111.45,106.15,108.25,125365761,0.0,0.0,2022-08-01,TataSteel,0.65
108.0,108.0,105.35,107.0,64935371,0.0,0.0,2022-08-02,TataSteel,-1.25
107.0,108.45,106.0,107.05,61428846,0.0,0.0,2022-08-03,TataSteel,0.05
107.5,109.5,106.05,107.7,79526154,0.0,0.0,2022-08-04,TataSteel,0.65
107.65,109.25,107.1,107.35,54469112,0.0,0.0,2022-08-05,TataSteel,-0.35
107.85,108.15,106.7,107.2,41384943,0.0,0.0,2022-08-08,TataSteel,-0.15
107.9,109.9,106.5,109.2,73880698,0.0,0.0,2022-08-10,TataSteel,2.0
110.3,110.65,108.6,109.1,75321498,0.0,0.0,2022-08-11,TataSteel,-0.1
109.35,112.9,108.8,112.65,95942333,0.0,0.0,2022-08-12,TataSteel,3.55
113.7,113.7,111.1,113.0,69207437,0.0,0.0,2022-08-16,TataSteel,0.35
113.5,113.5,112.25,112.5,54008422,0.0,0.0,2022-08-17,TataSteel,-0.5
112.5,113.0,111.4,112.55,49396425,0.0,0.0,2022-08-18,TataSteel,0.05
112.55,112.9,109.55,110.05,57134813,0.0,0.0,2022-08-19,TataSteel,-2.5
109.5,109.6,104.7,105.05,74037526,0.0,0.0,2022-08-22,TataSteel,-5.0
104.2,108.25,103.5,107.6,70531639,0.0,0.0,2022-08-23,TataSteel,2.55
107.55,108.15,105.75,106.55,55686404,0.0,0.0,2022-08-24,TataSteel,-1.05
107.05,107.9,105.75,106.25,42186335,0.0,0.0,2022-08-25,TataSteel,-0.3
107.25,109.2,107.1,107.35,71257092,0.0,0.0,2022-08-26,TataSteel,1.1
104.05,105.65,103.25,104.85,59895805,0.0,0.0,2022-08-29,TataSteel,-2.5
106.5,108.5,106.05,108.3,67401780,0.0,0.0,2022-08-30,TataSteel,3.45
107.0,107.75,105.9,106.4,52454732,0.0,0.0,2022-09-01,TataSteel,-1.9
107.0,107.0,105.0,105.5,45601352,0.0,0.0,2022-09-02,TataSteel,-0.9
106.05,107.3,105.8,106.9,40352735,0.0,0.0,2022-09-05,TataSteel,1.4
107.4,108.8,106.05,108.6,59505849,0.0,0.0,2022-09-06,TataSteel,1.7
107.55,108.9,107.1,107.6,43945660,0.0,0.0,2022-09-07,TataSteel,-1.0
108.4,108.4,105.35,105.85,71228405,0.0,0.0,2022-09-08,TataSteel,-1.75
107.0,107.35,105.5,105.7,63647166,0.0,0.0,2022-09-09,TataSteel,-0.15
106.8,107.95,106.5,107.75,40838533,0.0,0.0,2022-09-12,TataSteel,2.05
108.0,108.7,107.55,107.75,44179394,0.0,0.0,2022-09-13,TataSteel,0.0
106.3,110.4,105.8,109.15,86379872,0.0,0.0,2022-09-14,TataSteel,1.4
108.65,109.0,106.5,107.0,62926791,0.0,0.0,2022-09-15,TataSteel,-2.15
106.2,107.5,105.0,105.7,107967267,0.0,0.0,2022-09-16,TataSteel,-1.3
106.2,106.2,103.0,103.1,51146568,0.0,0.0,2022-09-19,TataSteel,-2.6
104.2,106.35,104.0,105.8,52140254,0.0,0.0,2022-09-20,TataSteel,2.7
105.8,107.2,104.3,104.45,46142823,0.0,0.0,2022-09-21,TataSteel,-1.35
104.45,105.3,103.5,103.6,61380323,0.0,0.0,2022-09-22,TataSteel,-0.85
106.2,107.9,103.75,104.3,109765520,0.0,0.0,2022-09-23,TataSteel,0.7
104.4,104.45,98.5,99.85,101291962,0.0,0.0,2022-09-26,TataSteel,-4.45
101.35,101.35,96.5,97.65,104949032,0.0,0.0,2022-09-27,TataSteel,-2.2
96.55,97.85,95.0,95.2,71724106,0.0,0.0,2022-09-28,TataSteel,-2.45
97.0,98.25,96.4,96.85,60884592,0.0,0.0,2022-09-29,TataSteel,1.65
96.85,100.4,95.7,99.3,66436616,0.0,0.0,2022-09-30,TataSteel,2.45
99.6,99.65,98.0,98.35,37282313,0.0,0.0,2022-10-03,TataSteel,-0.95
100.3,101.5,100.0,101.15,40186702,0.0,0.0,2022-10-04,TataSteel,2.8
102.0,103.8,101.75,103.55,48169310,0.0,0.0,2022-10-06,TataSteel,2.4
103.3,103.5,101.9,103.3,36080875,0.0,0.0,2022-10-07,TataSteel,-0.25
102.0,103.5,101.15,103.2,36641275,0.0,0.0,2022-10-10,TataSteel,-0.1
103.55,103.65,99.8,100.35,41083734,0.0,0.0,2022-10-11,TataSteel,-2.85
100.35,101.2,99.0,100.55,41357469,0.0,0.0,2022-10-12,TataSteel,0.2
101.1,101.8,98.8,100.1,34668093,0.0,0.0,2022-10-13,TataSteel,-0.45
101.85,102.8,99.9,100.1,32456805,0.0,0.0,2022-10-14,TataSteel,0.0
99.75,100.4,98.1,99.55,37568783,0.0,0.0,2022-10-17,TataSteel,-0.55
100.3,101.0,99.8,100.65,30722156,0.0,0.0,2022-10-18,TataSteel,1.1
100.6,101.25,99.7,100.05,38764542,0.0,0.0,2022-10-19,TataSteel,-0.6
99.5,101.2,98.8,100.9,38091315,0.0,0.0,2022-10-20,TataSteel,0.85
100.85,101.45,99.35,100.2,30973997,0.0,0.0,2022-10-21,TataSteel,-0.7
102.0,102.1,101.0,101.2,7480281,0.0,0.0,2022-10-24,TataSteel,1.0
101.15,102.5,100.7,101.2,37163180,0.0,0.0,2022-10-25,TataSteel,0.0
102.25,104.65,102.05,104.2,74349009,0.0,0.0,2022-10-27,TataSteel,3.0
104.1,104.6,100.8,101.6,51006232,0.0,0.0,2022-10-28,TataSteel,-2.6
101.9,102.15,100.3,101.55,38715841,0.0,0.0,2022-10-31,TataSteel,-0.05
98.55,101.45,98.55,101.2,69031178,0.0,0.0,2022-11-01,TataSteel,-0.35
101.0,103.0,100.8,101.25,42336049,0.0,0.0,2022-11-02,TataSteel,0.05
100.75,102.45,100.0,102.0,39110676,0.0,0.0,2022-11-03,TataSteel,0.75
102.5,105.0,102.2,104.75,70299020,0.0,0.0,2022-11-04,TataSteel,2.75
105.9,107.45,104.6,106.7,74426059,0.0,0.0,2022-11-07,TataSteel,1.95
107.25,107.55,105.55,106.1,38295904,0.0,0.0,2022-11-09,TataSteel,-0.6
105.2,106.0,104.45,104.7,27864285,0.0,0.0,2022-11-10,TataSteel,-1.4
106.25,108.2,106.25,107.55,77933417,0.0,0.0,2022-11-11,TataSteel,2.85
108.5,110.0,108.25,108.7,55474425,0.0,0.0,2022-11-14,TataSteel,1.15
109.0,109.35,107.2,108.55,35007427,0.0,0.0,2022-11-15,TataSteel,-0.15
108.45,108.8,105.2,106.55,40404167,0.0,0.0,2022-11-16,TataSteel,-2.0
105.9,106.8,104.5,105.85,32894825,0.0,0.0,2022-11-17,TataSteel,-0.7
105.85,106.3,104.7,105.5,28992538,0.0,0.0,2022-11-18,TataSteel,-0.35
107.7,107.7,103.85,104.25,58404309,0.0,0.0,2022-11-21,TataSteel,-1.25
104.4,105.4,103.55,105.2,27846186,0.0,0.0,2022-11-22,TataSteel,0.95
105.7,106.0,104.95,105.45,22809651,0.0,0.0,2022-11-23,TataSteel,0.25
105.85,105.95,104.6,105.5,23737867,0.0,0.0,2022-11-24,TataSteel,0.05
105.6,106.5,105.1,106.2,27361785,0.0,0.0,2022-11-25,TataSteel,0.7
106.0,106.4,104.5,104.9,33516118,0.0,0.0,2022-11-28,TataSteel,-1.3
105.0,107.65,104.95,106.1,40661568,0.0,0.0,2022-11-29,TataSteel,1.2
106.1,107.95,105.9,107.65,61142050,0.0,0.0,2022-11-30,TataSteel,1.55
108.7,111.3,108.0,110.75,91702642,0.0,0.0,2022-12-01,TataSteel,3.1
110.8,112.5,110.15,112.0,70541914,0.0,0.0,2022-12-02,TataSteel,1.25
113.3,116.1,112.65,115.85,96441799,0.0,0.0,2022-12-05,TataSteel,3.85
115.35,115.35,112.25,112.95,50581245,0.0,0.0,2022-12-06,TataSteel,-2.9
113.4,113.5,110.85,111.2,39494279,0.0,0.0,2022-12-07,TataSteel,-1.75
111.75,113.0,110.8,111.85,32416724,0.0,0.0,2022-12-08,TataSteel,0.65
112.8,113.75,109.7,110.45,35665257,0.0,0.0,2022-12-09,TataSteel,-1.4
110.2,112.1,108.7,111.7,37082389,0.0,0.0,2022-12-12,TataSteel,1.25
112.55,112.85,110.8,111.2,32264080,0.0,0.0,2022-12-13,TataSteel,-0.5
111.6,113.2,111.1,113.05,38606984,0.0,0.0,2022-12-14,TataSteel,1.85
112.65,113.45,110.7,110.95,34361613,0.0,0.0,2022-12-15,TataSteel,-2.1
110.35,112.1,109.45,111.05,34736665,0.0,0.0,2022-12-16,TataSteel,0.1
111.05,112.1,110.8,111.8,17297590,0.0,0.0,2022-12-19,TataSteel,0.75
111.15,111.5,109.0,110.95,34836506,0.0,0.0,2022-12-20,TataSteel,-0.85
111.8,112.0,108.7,109.4,32303565,0.0,0.0,2022-12-21,TataSteel,-1.55
110.0,110.6,106.35,107.65,39639329,0.0,0.0,2022-12-22,TataSteel,-1.75
106.0,106.75,101.95,102.25,46756489,0.0,0.0,2022-12-23,TataSteel,-5.4
102.8,105.55,101.65,105.0,33995681,0.0,0.0,2022-12-26,TataSteel,2.75
106.65,111.55,105.85,111.15,76033410,0.0,0.0,2022-12-27,TataSteel,6.15
111.05,112.3,109.7,110.0,50660601,0.0,0.0,2022-12-28,TataSteel,-1.15
109.0,112.0,108.85,111.75,51751642,0.0,0.0,2022-12-29,TataSteel,1.75
112.9,114.75,112.1,112.65,56048485,0.0,0.0,2022-12-30,TataSteel,0.9
114.4,119.7,113.75,119.25,143444095,0.0,0.0,2023-01-02,TataSteel,6.6
119.8,120.5,117.75,118.45,74419090,0.0,0.0,2023-01-03,TataSteel,-0.8
118.75,119.05,115.35,115.75,55634568,0.0,0.0,2023-01-04,TataSteel,-2.7
116.5,117.0,114.5,116.55,58806907,0.0,0.0,2023-01-05,TataSteel,0.8
117.0,117.85,115.25,115.65,58551863,0.0,0.0,2023-01-06,TataSteel,-0.9
116.9,118.1,116.55,117.55,37763131,0.0,0.0,2023-01-09,TataSteel,1.9
117.65,119.75,117.55,118.85,56750710,0.0,0.0,2023-01-10,TataSteel,1.3
119.45,120.35,118.0,118.85,49321252,0.0,0.0,2023-01-11,TataSteel,0.0
118.95,119.25,117.6,118.1,33740024,0.0,0.0,2023-01-12,TataSteel,-0.75
118.55,121.6,118.15,120.45,68884010,0.0,0.0,2023-01-13,TataSteel,2.35
121.45,121.45,118.8,119.95,44362359,0.0,0.0,2023-01-16,TataSteel,-0.5
119.75,119.9,118.0,119.35,27880531,0.0,0.0,2023-01-17,TataSteel,-0.6
120.0,123.0,120.0,122.45,64749065,0.0,0.0,2023-01-18,TataSteel,3.1
121.8,124.3,121.15,123.55,53564076,0.0,0.0,2023-01-19,TataSteel,1.1
123.4,124.2,122.0,122.95,37784498,0.0,0.0,2023-01-20,TataSteel,-0.6
123.4,123.85,121.5,122.0,28601260,0.0,0.0,2023-01-23,TataSteel,-0.95
122.5,122.55,120.1,120.4,27707765,0.0,0.0,2023-01-24,TataSteel,-1.6
120.35,122.25,120.1,121.0,46522102,0.0,0.0,2023-01-25,TataSteel,0.6
121.9,123.25,119.1,120.65,58771746,0.0,0.0,2023-01-27,TataSteel,-0.35
120.45,121.1,116.9,118.75,46551837,0.0,0.0,2023-01-30,TataSteel,-1.9
118.75,120.45,117.75,119.7,43986769,0.0,0.0,2023-01-31,TataSteel,0.95
120.1,124.15,119.3,122.05,72919626,0.0,0.0,2023-02-01,TataSteel,2.35
121.95,122.5,118.4,119.95,38768010,0.0,0.0,2023-02-02,TataSteel,-2.1
120.05,121.0,117.2,120.35,46977350,0.0,0.0,2023-02-03,TataSteel,0.4
120.0,120.0,117.0,117.45,49546361,0.0,0.0,2023-02-06,TataSteel,-2.9
112.6,115.35,110.55,111.45,110953246,0.0,0.0,2023-02-07,TataSteel,-6.0
111.45,112.75,110.1,111.45,66523699,0.0,0.0,2023-02-08,TataSteel,0.0
112.15,112.95,109.95,111.25,64710455,0.0,0.0,2023-02-09,TataSteel,-0.2
111.0,111.25,108.3,108.8,60810058,0.0,0.0,2023-02-10,TataSteel,-2.45
108.8,110.6,108.4,108.75,56186469,0.0,0.0,2023-02-13,TataSteel,-0.05
109.55,109.9,108.25,109.25,31163587,0.0,0.0,2023-02-14,TataSteel,0.5
109.0,110.6,108.8,110.3,35544190,0.0,0.0,2023-02-15,TataSteel,1.05
111.0,112.2,110.65,112.0,30956191,0.0,0.0,2023-02-16,TataSteel,1.7
111.55,113.1,111.3,112.25,34107244,0.0,0.0,2023-02-17,TataSteel,0.25
112.3,112.7,111.05,112.35,19896764,0.0,0.0,2023-02-20,TataSteel,0.1
112.9,114.2,112.75,113.15,29830864,0.0,0.0,2023-02-21,TataSteel,0.8
113.25,113.7,110.65,111.15,24391211,0.0,0.0,2023-02-22,TataSteel,-2.0
111.55,113.65,111.35,112.05,30845778,0.0,0.0,2023-02-23,TataSteel,0.9
112.5,112.9,109.55,109.75,34326940,0.0,0.0,2023-02-24,TataSteel,-2.3
109.8,110.05,105.15,106.1,56217189,0.0,0.0,2023-02-27,TataSteel,-3.65
106.85,107.05,103.55,103.95,76540448,0.0,0.0,2023-02-28,TataSteel,-2.15
104.7,107.1,104.5,105.5,76175319,0.0,0.0,2023-03-01,TataSteel,1.55
106.05,106.9,104.35,104.65,55276248,0.0,0.0,2023-03-02,TataSteel,-0.85
106.0,107.45,105.0,107.0,117175295,0.0,0.0,2023-03-03,TataSteel,2.35
107.5,107.6,105.0,105.65,106868143,0.0,0.0,2023-03-06,TataSteel,-1.35
105.3,106.9,104.0,106.5,43939583,0.0,0.0,2023-03-08,TataSteel,0.85
107.85,108.95,107.5,108.2,51967449,0.0,0.0,2023-03-09,TataSteel,1.7
107.0,108.35,106.6,108.1,47699832,0.0,0.0,2023-03-10,TataSteel,-0.1
108.25,109.0,106.35,106.8,34552596,0.0,0.0,2023-03-13,TataSteel,-1.3
107.0,108.55,106.2,106.4,48584984,0.0,0.0,2023-03-14,TataSteel,-0.4
107.5,109.15,107.4,108.65,38930902,0.0,0.0,2023-03-15,TataSteel,2.25
107.25,107.25,103.7,105.05,81088340,0.0,0.0,2023-03-16,TataSteel,-3.6
106.45,107.35,105.0,107.0,48962238,0.0,0.0,2023-03-17,TataSteel,1.95
106.1,106.45,103.85,104.5,41569640,0.0,0.0,2023-03-20,TataSteel,-2.5
105.1,105.4,104.3,104.75,26434897,0.0,0.0,2023-03-21,TataSteel,0.25
104.75,105.95,104.4,104.8,25891259,0.0,0.0,2023-03-22,TataSteel,0.05
104.4,105.5,104.35,104.9,20913844,0.0,0.0,2023-03-23,TataSteel,0.1
105.0,105.05,101.55,102.1,39014278,0.0,0.0,2023-03-24,TataSteel,-2.8
102.55,103.4,102.1,102.3,24753289,0.0,0.0,2023-03-27,TataSteel,0.2
102.85,103.1,102.35,102.5,18703734,0.0,0.0,2023-03-28,TataSteel,0.2
102.5,104.5,101.65,103.6,37221124,0.0,0.0,2023-03-29,TataSteel,1.1
105.0,105.5,104.1,104.5,34579415,0.0,0.0,2023-03-31,TataSteel,0.9
105.1,105.25,103.8,104.1,21840428,0.0,0.0,2023-04-03,TataSteel,-0.4
104.1,105.0,103.2,104.85,25194802,0.0,0.0,2023-04-05,TataSteel,0.75
104.85,105.1,104.2,104.35,21053782,0.0,0.0,2023-04-06,TataSteel,-0.5
104.5,105.75,104.5,104.95,19992257,0.0,0.0,2023-04-10,TataSteel,0.6
105.55,107.85,105.1,107.55,49304956,0.0,0.0,2023-04-11,TataSteel,2.6
108.2,108.4,106.95,107.6,27349538,0.0,0.0,2023-04-12,TataSteel,0.05
107.5,108.15,105.9,107.5,34880922,0.0,0.0,2023-04-13,TataSteel,-0.1
107.6,108.3,106.75,107.15,24642162,0.0,0.0,2023-04-17,TataSteel,-0.35
107.2,107.9,106.85,107.6,25476339,0.0,0.0,2023-04-18,TataSteel,0.45
107.85,110.4,107.75,108.1,62100775,0.0,0.0,2023-04-19,TataSteel,0.5
108.2,108.7,107.4,108.0,18337948,0.0,0.0,2023-04-20,TataSteel,-0.1
108.0,108.1,105.35,106.15,37638506,0.0,0.0,2023-04-21,TataSteel,-1.85
106.4,106.7,105.35,106.5,23475012,0.0,0.0,2023-04-24,TataSteel,0.35
106.7,107.6,106.25,107.05,23333425,0.0,0.0,2023-04-25,TataSteel,0.55
106.5,107.05,105.85,106.85,23590297,0.0,0.0,2023-04-26,TataSteel,-0.2
106.3,107.85,106.3,107.65,22364308,0.0,0.0,2023-04-27,TataSteel,0.8
107.8,108.5,107.3,107.95,30072920,0.0,0.0,2023-04-28,TataSteel,0.3
108.0,110.85,108.0,110.3,52822162,0.0,0.0,2023-05-02,TataSteel,2.35
109.8,111.0,108.75,109.7,51272624,0.0,0.0,2023-05-03,TataSteel,-0.6
110.0,111.9,109.5,111.05,38636907,0.0,0.0,2023-05-04,TataSteel,1.35
110.85,110.85,108.4,108.65,32958346,0.0,0.0,2023-05-05,TataSteel,-2.4
109.25,109.85,108.25,109.55,23130472,0.0,0.0,2023-05-08,TataSteel,0.9
109.6,111.2,109.15,109.55,27999202,0.0,0.0,2023-05-09,TataSteel,0.0
